date,category,value,label
2018-07-09,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-07-09,General Request - ELECTIONS,0.0,0
2018-07-09,General Request - ENVIRONMENT,0.0,0
2018-07-09,General Request - FIRE DEPARTMENT,0.0,0
2018-07-09,General Request - HSH,0.0,0
2018-07-09,General Request - HUMAN RESOURCES,0.0,0
2018-07-09,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-07-09,General Request - LIBRARY PUBLIC,0.0,0
2018-07-09,General Request - MEDICAL EXAMINER,1.0,0
2018-07-09,General Request - MOCD,0.0,0
2018-07-09,General Request - MOCJ,1.0,0
2018-07-09,General Request - MOD,0.0,0
2018-07-09,General Request - MOH,0.0,0
2018-07-09,General Request - MONS,0.0,0
2018-07-09,General Request - MTA,31.0,0
2018-07-09,General Request - OCC,0.0,0
2018-07-09,General Request - PLANNING,0.0,0
2018-07-09,General Request - PORT AUTHORITY,0.0,0
2018-07-09,General Request - PUBLIC WORKS,56.0,0
2018-07-09,General Request - PUC,5.0,0
2018-07-09,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-07-09,General Request - RENT BOARD,0.0,0
2018-07-09,General Request - RPD,1.0,0
2018-07-09,General Request - SFPD,0.0,0
2018-07-09,General Request - SHERIFF,0.0,0
2018-07-09,General Request - SHORT TERM RENTALS,0.0,0
2018-07-09,General Request - SMALL BUSINESS,0.0,0
2018-07-09,General Request - TT COLLECTOR,1.0,0
2018-07-09,Graffiti,170.0,0
2018-07-09,Homeless Concerns,0.0,0
2018-07-09,Illegal Postings,4.0,0
2018-07-09,Litter Receptacles,24.0,0
2018-07-09,MUNI Feedback,84.0,0
2018-07-09,Noise Report,25.0,0
2018-07-09,Parking Enforcement,126.0,0
2018-07-09,Rec and Park Requests,21.0,0
2018-07-09,Residential Building Request,10.0,0
2018-07-09,SFHA Requests,3.0,0
2018-07-09,Sewer Issues,24.0,0
2018-07-09,Sidewalk or Curb,15.0,0
2018-07-09,Sign Repair,10.0,0
2018-07-09,Street Defects,31.0,0
2018-07-09,Street and Sidewalk Cleaning,814.0,0
2018-07-09,Streetlights,5.0,0
2018-07-09,Temporary Sign Request,14.0,0
2018-07-09,Tree Maintenance,43.0,0
2018-07-10,311 External Request,0.0,0
2018-07-10,Abandoned Vehicle,107.0,0
2018-07-10,Blocked Street or SideWalk,10.0,0
2018-07-10,Catch Basin Maintenance,1.0,0
2018-07-10,Color Curb,7.0,0
2018-07-10,DPW Volunteer Programs,4.0,0
2018-07-10,Damaged Property,29.0,0
2018-07-10,Encampments,297.0,0
2018-07-10,General Request - 311CUSTOMERSERVICECENTER,6.0,0
2018-07-10,General Request - ADULT PROBATION,0.0,0
2018-07-10,General Request - AGING ADULT SERVICES,0.0,0
2018-07-10,General Request - AIRPORT SFO,0.0,0
2018-07-10,General Request - ANIMAL CARE CONTROL,2.0,0
2018-07-10,General Request - ART COMMISSION,0.0,0
2018-07-10,General Request - ASSESSOR RECORDER,2.0,0
2018-07-10,General Request - BOARD OF SUPERVISORS,0.0,0
2018-07-10,General Request - BUILDING INSPECTION,5.0,0
2018-07-10,General Request - CENTRAL SHOPS,0.0,0
2018-07-10,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-07-10,General Request - CITY ATTORNEY,0.0,0
2018-07-10,General Request - CITY HALL,0.0,0
2018-07-10,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-07-10,General Request - CONTROLLER,0.0,0
2018-07-10,General Request - COUNTY CLERK,16.0,0
2018-07-10,General Request - DISTRICT ATTORNEY,0.0,0
2018-07-10,General Request - DPH,10.0,0
2018-07-10,General Request - DTIS,0.0,0
2018-07-10,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-07-10,General Request - ELECTIONS,0.0,0
2018-07-10,General Request - ENVIRONMENT,0.0,0
2018-07-10,General Request - FIRE DEPARTMENT,1.0,0
2018-07-10,General Request - HSH,0.0,0
2018-07-10,General Request - HUMAN RESOURCES,0.0,0
2018-07-10,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-07-10,General Request - LIBRARY PUBLIC,0.0,0
2018-07-10,General Request - MEDICAL EXAMINER,0.0,0
2018-07-10,General Request - MOCD,0.0,0
2018-07-10,General Request - MOD,0.0,0
2018-07-10,General Request - MOH,0.0,0
2018-07-10,General Request - MONS,0.0,0
2018-07-10,General Request - MTA,35.0,0
2018-07-10,General Request - OCC,0.0,0
2018-07-10,General Request - PLANNING,0.0,0
2018-07-10,General Request - PORT AUTHORITY,0.0,0
2018-07-10,General Request - PUBLIC WORKS,60.0,0
2018-07-10,General Request - PUC,9.0,0
2018-07-10,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-07-10,General Request - RENT BOARD,0.0,0
2018-07-10,General Request - RPD,0.0,0
2018-07-10,General Request - SFPD,0.0,0
2018-07-10,General Request - SHERIFF,0.0,0
2018-07-10,General Request - SHORT TERM RENTALS,0.0,0
2018-07-10,General Request - SMALL BUSINESS,0.0,0
2018-07-10,General Request - TT COLLECTOR,2.0,0
2018-07-10,Graffiti,108.0,0
2018-07-10,Homeless Concerns,1.0,0
2018-07-10,Illegal Postings,2.0,0
2018-07-10,Litter Receptacles,24.0,0
2018-07-10,MUNI Feedback,81.0,0
2018-07-10,Noise Report,18.0,0
2018-07-10,Parking Enforcement,171.0,0
2018-07-10,Rec and Park Requests,26.0,0
2018-07-10,Residential Building Request,5.0,0
2018-07-10,SFHA Requests,1.0,0
2018-07-10,Sewer Issues,32.0,0
2018-07-10,Sidewalk or Curb,23.0,0
2018-07-10,Sign Repair,11.0,0
2018-07-10,Street Defects,20.0,0
2018-07-10,Street and Sidewalk Cleaning,658.0,0
2018-07-10,Streetlights,27.0,0
2018-07-10,Temporary Sign Request,15.0,0
2018-07-10,Tree Maintenance,43.0,0
2018-07-11,311 External Request,0.0,0
2018-07-11,Abandoned Vehicle,97.0,0
2018-07-11,Blocked Street or SideWalk,8.0,0
2018-07-11,Catch Basin Maintenance,1.0,0
2018-07-11,Color Curb,7.0,0
2018-07-11,DPW Volunteer Programs,0.0,0
2018-07-11,Damaged Property,25.0,0
2018-07-11,Encampments,250.0,0
2018-07-11,General Request - 311CUSTOMERSERVICECENTER,4.0,0
2018-07-11,General Request - ADULT PROBATION,0.0,0
2018-07-11,General Request - AGING ADULT SERVICES,0.0,0
2018-07-11,General Request - AIRPORT SFO,0.0,0
2018-07-11,General Request - ANIMAL CARE CONTROL,1.0,0
2018-07-11,General Request - ART COMMISSION,0.0,0
2018-07-11,General Request - ASSESSOR RECORDER,3.0,0
2018-07-11,General Request - BOARD OF SUPERVISORS,0.0,0
2018-07-11,General Request - BUILDING INSPECTION,5.0,0
2018-07-11,General Request - CENTRAL SHOPS,0.0,0
2018-07-11,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-07-11,General Request - CITY ATTORNEY,0.0,0
2018-07-11,General Request - CITY HALL,0.0,0
2018-07-11,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-07-11,General Request - CONTROLLER,0.0,0
2018-07-11,General Request - COUNTY CLERK,9.0,0
2018-07-11,General Request - DISTRICT ATTORNEY,0.0,0
2018-07-11,General Request - DPH,1.0,0
2018-07-11,General Request - DTIS,0.0,0
2018-07-11,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-07-11,General Request - ELECTIONS,0.0,0
2018-07-11,General Request - ENVIRONMENT,0.0,0
2018-07-11,General Request - FIRE DEPARTMENT,0.0,0
2018-07-11,General Request - HSH,1.0,0
2018-07-11,General Request - HUMAN RESOURCES,0.0,0
2018-07-11,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-07-11,General Request - LIBRARY PUBLIC,0.0,0
2018-07-11,General Request - MEDICAL EXAMINER,0.0,0
2018-07-11,General Request - MOCD,0.0,0
2018-07-11,General Request - MOD,0.0,0
2018-07-11,General Request - MOH,0.0,0
2018-07-11,General Request - MONS,0.0,0
2018-07-11,General Request - MTA,37.0,0
2018-07-11,General Request - OCC,0.0,0
2018-07-11,General Request - PLANNING,1.0,0
2018-07-11,General Request - PORT AUTHORITY,0.0,0
2018-07-11,General Request - PUBLIC WORKS,58.0,0
2018-07-11,General Request - PUC,4.0,0
2018-07-11,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-07-11,General Request - RENT BOARD,0.0,0
2018-07-11,General Request - RPD,0.0,0
2018-07-11,General Request - SFPD,0.0,0
2018-07-11,General Request - SHERIFF,0.0,0
2018-07-11,General Request - SHORT TERM RENTALS,0.0,0
2018-07-11,General Request - SMALL BUSINESS,0.0,0
2018-07-11,General Request - TT COLLECTOR,0.0,0
2018-07-11,Graffiti,118.0,0
2018-07-11,Homeless Concerns,4.0,0
2018-07-11,Illegal Postings,4.0,0
2018-07-11,Litter Receptacles,33.0,0
2018-07-11,MUNI Feedback,93.0,0
2018-07-11,Noise Report,25.0,0
2018-07-11,Parking Enforcement,143.0,0
2018-07-11,Rec and Park Requests,18.0,0
2018-07-11,Residential Building Request,6.0,0
2018-07-11,SFHA Requests,2.0,0
2018-07-11,Sewer Issues,22.0,0
2018-07-11,Sidewalk or Curb,19.0,0
2018-07-11,Sign Repair,17.0,0
2018-07-11,Street Defects,31.0,0
2018-07-11,Street and Sidewalk Cleaning,617.0,0
2018-07-11,Streetlights,13.0,0
2018-07-11,Temporary Sign Request,16.0,0
2018-07-11,Tree Maintenance,39.0,0
2018-07-12,311 External Request,0.0,0
2018-07-12,Abandoned Vehicle,96.0,0
2018-07-12,Blocked Street or SideWalk,7.0,0
2018-07-12,Catch Basin Maintenance,0.0,0
2018-07-12,Color Curb,6.0,0
2018-07-12,DPW Volunteer Programs,1.0,0
2018-07-12,Damaged Property,32.0,0
2018-07-12,Encampments,286.0,0
2018-07-12,General Request - 311CUSTOMERSERVICECENTER,3.0,0
2018-07-12,General Request - ADULT PROBATION,0.0,0
2018-07-12,General Request - AGING ADULT SERVICES,0.0,0
2018-07-12,General Request - AIRPORT SFO,0.0,0
2018-07-12,General Request - ANIMAL CARE CONTROL,1.0,0
2018-07-12,General Request - ART COMMISSION,1.0,0
2018-07-12,General Request - ASSESSOR RECORDER,3.0,0
2018-07-12,General Request - BOARD OF SUPERVISORS,1.0,0
2018-07-12,General Request - BUILDING INSPECTION,4.0,0
2018-07-12,General Request - CENTRAL SHOPS,0.0,0
2018-07-12,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-07-12,General Request - CITY ATTORNEY,1.0,0
2018-07-12,General Request - CITY HALL,0.0,0
2018-07-12,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-07-12,General Request - CONTROLLER,0.0,0
2018-07-12,General Request - COUNTY CLERK,11.0,0
2018-07-12,General Request - DISTRICT ATTORNEY,0.0,0
2018-07-12,General Request - DPH,10.0,0
2018-07-12,General Request - DTIS,0.0,0
2018-07-12,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-07-12,General Request - ELECTIONS,0.0,0
2018-07-12,General Request - ENVIRONMENT,0.0,0
2018-07-12,General Request - FIRE DEPARTMENT,0.0,0
2018-07-12,General Request - HSH,1.0,0
2018-07-12,General Request - HUMAN RESOURCES,1.0,0
2018-07-12,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-07-12,General Request - LIBRARY PUBLIC,0.0,0
2018-07-12,General Request - MEDICAL EXAMINER,0.0,0
2018-07-12,General Request - MOCD,1.0,0
2018-07-12,General Request - MOD,0.0,0
2018-07-12,General Request - MOH,0.0,0
2018-07-12,General Request - MONS,0.0,0
2018-07-12,General Request - MTA,19.0,0
2018-07-12,General Request - OCC,0.0,0
2018-07-12,General Request - PLANNING,0.0,0
2018-07-12,General Request - PORT AUTHORITY,0.0,0
2018-07-12,General Request - PUBLIC WORKS,60.0,0
2018-07-12,General Request - PUC,8.0,0
2018-07-12,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-07-12,General Request - RENT BOARD,0.0,0
2018-07-12,General Request - RPD,0.0,0
2018-07-12,General Request - SFPD,0.0,0
2018-07-12,General Request - SHERIFF,0.0,0
2018-07-12,General Request - SHORT TERM RENTALS,0.0,0
2018-07-12,General Request - SMALL BUSINESS,0.0,0
2018-07-12,General Request - TT COLLECTOR,2.0,0
2018-07-12,Graffiti,95.0,0
2018-07-12,Homeless Concerns,6.0,0
2018-07-12,Illegal Postings,8.0,0
2018-07-12,Litter Receptacles,34.0,0
2018-07-12,MUNI Feedback,91.0,0
2018-07-12,Noise Report,24.0,0
2018-07-12,Parking Enforcement,125.0,0
2018-07-12,Rec and Park Requests,24.0,0
2018-07-12,Residential Building Request,8.0,0
2018-07-12,SFHA Requests,1.0,0
2018-07-12,Sewer Issues,19.0,0
2018-07-12,Sidewalk or Curb,10.0,0
2018-07-12,Sign Repair,22.0,0
2018-07-12,Street Defects,30.0,0
2018-07-12,Street and Sidewalk Cleaning,647.0,0
2018-07-12,Streetlights,18.0,0
2018-07-12,Temporary Sign Request,7.0,0
2018-07-12,Tree Maintenance,40.0,0
2018-07-13,311 External Request,2.0,0
2018-07-13,Abandoned Vehicle,84.0,0
2018-07-13,Blocked Street or SideWalk,8.0,0
2018-07-13,Catch Basin Maintenance,1.0,0
2018-07-13,Color Curb,12.0,1
2018-07-13,DPW Volunteer Programs,1.0,0
2018-07-13,Damaged Property,40.0,0
2018-07-13,Encampments,299.0,0
2018-07-13,General Request - 311CUSTOMERSERVICECENTER,4.0,0
2018-07-13,General Request - ADULT PROBATION,0.0,0
2018-07-13,General Request - AGING ADULT SERVICES,0.0,0
2018-07-13,General Request - AIRPORT SFO,0.0,0
2018-07-13,General Request - ANIMAL CARE CONTROL,1.0,0
2018-07-13,General Request - ART COMMISSION,0.0,0
2018-07-13,General Request - ASSESSOR RECORDER,1.0,0
2018-07-13,General Request - BOARD OF SUPERVISORS,0.0,0
2018-07-13,General Request - BUILDING INSPECTION,2.0,0
2018-07-13,General Request - CENTRAL SHOPS,0.0,0
2018-07-13,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-07-13,General Request - CITY ATTORNEY,0.0,0
2018-07-13,General Request - CITY HALL,0.0,0
2018-07-13,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-07-13,General Request - CONTROLLER,0.0,0
2018-07-13,General Request - COUNTY CLERK,12.0,0
2018-07-13,General Request - DISTRICT ATTORNEY,0.0,0
2018-07-13,General Request - DPH,11.0,0
2018-07-13,General Request - DTIS,1.0,0
2018-07-13,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-07-13,General Request - ELECTIONS,0.0,0
2018-07-13,General Request - ENVIRONMENT,0.0,0
2018-07-13,General Request - FIRE DEPARTMENT,0.0,0
2018-07-13,General Request - HSH,0.0,0
2018-07-13,General Request - HUMAN RESOURCES,0.0,0
2018-07-13,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-07-13,General Request - LIBRARY PUBLIC,0.0,0
2018-07-13,General Request - MEDICAL EXAMINER,0.0,0
2018-07-13,General Request - MOCD,0.0,0
2018-07-13,General Request - MOD,0.0,0
2018-07-13,General Request - MOH,0.0,0
2018-07-13,General Request - MONS,0.0,0
2018-07-13,General Request - MTA,24.0,0
2018-07-13,General Request - OCC,0.0,0
2018-07-13,General Request - PLANNING,0.0,0
2018-07-13,General Request - PORT AUTHORITY,0.0,0
2018-07-13,General Request - PUBLIC WORKS,51.0,0
2018-07-13,General Request - PUC,7.0,0
2018-07-13,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-07-13,General Request - RENT BOARD,0.0,0
2018-07-13,General Request - RPD,1.0,0
2018-07-13,General Request - SFPD,1.0,0
2018-07-13,General Request - SHERIFF,0.0,0
2018-07-13,General Request - SHORT TERM RENTALS,0.0,0
2018-07-13,General Request - SMALL BUSINESS,0.0,0
2018-07-13,General Request - TT COLLECTOR,2.0,0
2018-07-13,Graffiti,108.0,0
2018-07-13,Homeless Concerns,0.0,0
2018-07-13,Illegal Postings,2.0,0
2018-07-13,Litter Receptacles,30.0,0
2018-07-13,MUNI Feedback,67.0,0
2018-07-13,Noise Report,27.0,0
2018-07-13,Parking Enforcement,165.0,0
2018-07-13,Rec and Park Requests,20.0,0
2018-07-13,Residential Building Request,3.0,0
2018-07-13,SFHA Requests,1.0,0
2018-07-13,Sewer Issues,27.0,0
2018-07-13,Sidewalk or Curb,23.0,0
2018-07-13,Sign Repair,10.0,0
2018-07-13,Street Defects,22.0,0
2018-07-13,Street and Sidewalk Cleaning,654.0,0
2018-07-13,Streetlights,9.0,0
2018-07-13,Temporary Sign Request,15.0,0
2018-07-13,Tree Maintenance,48.0,0
2018-07-14,311 External Request,1.0,0
2018-07-14,Abandoned Vehicle,43.0,0
2018-07-14,Blocked Street or SideWalk,5.0,0
2018-07-14,Catch Basin Maintenance,0.0,0
2018-07-14,Color Curb,1.0,0
2018-07-14,DPW Volunteer Programs,0.0,0
2018-07-14,Damaged Property,32.0,0
2018-07-14,Encampments,218.0,0
2018-07-14,General Request - 311CUSTOMERSERVICECENTER,3.0,0
2018-07-14,General Request - ADULT PROBATION,0.0,0
2018-07-14,General Request - AGING ADULT SERVICES,0.0,0
2018-07-14,General Request - AIRPORT SFO,0.0,0
2018-07-14,General Request - ANIMAL CARE CONTROL,1.0,0
2018-07-14,General Request - ART COMMISSION,0.0,0
2018-07-14,General Request - ASSESSOR RECORDER,0.0,0
2018-07-14,General Request - BOARD OF SUPERVISORS,0.0,0
2018-07-14,General Request - BUILDING INSPECTION,3.0,0
2018-07-14,General Request - CENTRAL SHOPS,0.0,0
2018-07-14,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-07-14,General Request - CITY ATTORNEY,0.0,0
2018-07-14,General Request - CITY HALL,0.0,0
2018-07-14,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-07-14,General Request - CONTROLLER,0.0,0
2018-07-14,General Request - COUNTY CLERK,2.0,0
2018-07-14,General Request - DISTRICT ATTORNEY,0.0,0
2018-07-14,General Request - DPH,6.0,0
2018-07-14,General Request - DTIS,0.0,0
2018-07-14,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-07-14,General Request - ELECTIONS,0.0,0
2018-07-14,General Request - ENVIRONMENT,0.0,0
2018-07-14,General Request - FIRE DEPARTMENT,0.0,0
2018-07-14,General Request - HSH,1.0,0
2018-07-14,General Request - HUMAN RESOURCES,0.0,0
2018-07-14,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-07-14,General Request - LIBRARY PUBLIC,0.0,0
2018-07-14,General Request - MEDICAL EXAMINER,0.0,0
2018-07-14,General Request - MOCD,0.0,0
2018-07-14,General Request - MOD,0.0,0
2018-07-14,General Request - MOH,0.0,0
2018-07-14,General Request - MONS,0.0,0
2018-07-14,General Request - MTA,15.0,0
2018-07-14,General Request - OCC,0.0,0
2018-07-14,General Request - PLANNING,0.0,0
2018-07-14,General Request - PORT AUTHORITY,0.0,0
2018-07-14,General Request - PUBLIC WORKS,37.0,0
2018-07-14,General Request - PUC,3.0,0
2018-07-14,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-07-14,General Request - RENT BOARD,0.0,0
2018-07-14,General Request - RPD,1.0,0
2018-07-14,General Request - SFPD,0.0,0
2018-07-14,General Request - SHERIFF,0.0,0
2018-07-14,General Request - SHORT TERM RENTALS,0.0,0
2018-07-14,General Request - SMALL BUSINESS,0.0,0
2018-07-14,General Request - TT COLLECTOR,0.0,0
2018-07-14,Graffiti,76.0,0
2018-07-14,Homeless Concerns,2.0,0
2018-07-14,Illegal Postings,5.0,0
2018-07-14,Litter Receptacles,23.0,0
2018-07-14,MUNI Feedback,44.0,0
2018-07-14,Noise Report,20.0,0
2018-07-14,Parking Enforcement,131.0,0
2018-07-14,Rec and Park Requests,27.0,0
2018-07-14,Residential Building Request,3.0,0
2018-07-14,SFHA Requests,5.0,0
2018-07-14,Sewer Issues,23.0,0
2018-07-14,Sidewalk or Curb,6.0,0
2018-07-14,Sign Repair,9.0,0
2018-07-14,Street Defects,10.0,0
2018-07-14,Street and Sidewalk Cleaning,451.0,0
2018-07-14,Streetlights,7.0,0
2018-07-14,Temporary Sign Request,1.0,0
2018-07-14,Tree Maintenance,26.0,0
2018-07-15,311 External Request,0.0,0
2018-07-15,Abandoned Vehicle,38.0,0
2018-07-15,Blocked Street or SideWalk,2.0,0
2018-07-15,Catch Basin Maintenance,2.0,0
2018-07-15,Color Curb,3.0,0
2018-07-15,DPW Volunteer Programs,0.0,0
2018-07-15,Damaged Property,18.0,0
2018-07-15,Encampments,228.0,0
2018-07-15,General Request - 311CUSTOMERSERVICECENTER,0.0,0
2018-07-15,General Request - ADULT PROBATION,0.0,0
2018-07-15,General Request - AGING ADULT SERVICES,1.0,0
2018-07-15,General Request - AIRPORT SFO,0.0,0
2018-07-15,General Request - ANIMAL CARE CONTROL,2.0,0
2018-07-15,General Request - ART COMMISSION,0.0,0
2018-07-15,General Request - ASSESSOR RECORDER,0.0,0
2018-07-15,General Request - BOARD OF SUPERVISORS,0.0,0
2018-07-15,General Request - BUILDING INSPECTION,2.0,0
2018-07-15,General Request - CENTRAL SHOPS,0.0,0
2018-07-15,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-07-15,General Request - CITY ATTORNEY,0.0,0
2018-07-15,General Request - CITY HALL,0.0,0
2018-07-15,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-07-15,General Request - CONTROLLER,0.0,0
2018-07-15,General Request - COUNTY CLERK,1.0,0
2018-07-15,General Request - DISTRICT ATTORNEY,0.0,0
2018-07-15,General Request - DPH,3.0,0
2018-07-15,General Request - DTIS,0.0,0
2018-07-15,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-07-15,General Request - ELECTIONS,0.0,0
2018-07-15,General Request - ENVIRONMENT,0.0,0
2018-07-15,General Request - FIRE DEPARTMENT,0.0,0
2018-07-15,General Request - HSH,3.0,0
2018-07-15,General Request - HUMAN RESOURCES,0.0,0
2018-07-15,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-07-15,General Request - LIBRARY PUBLIC,0.0,0
2018-07-15,General Request - MEDICAL EXAMINER,0.0,0
2018-07-15,General Request - MOCD,0.0,0
2018-07-15,General Request - MOD,0.0,0
2018-07-15,General Request - MOH,0.0,0
2018-07-15,General Request - MONS,0.0,0
2018-07-15,General Request - MTA,6.0,0
2018-07-15,General Request - OCC,0.0,0
2018-07-15,General Request - PLANNING,0.0,0
2018-07-15,General Request - PORT AUTHORITY,0.0,0
2018-07-15,General Request - PUBLIC WORKS,50.0,0
2018-07-15,General Request - PUC,7.0,0
2018-07-15,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-07-15,General Request - RENT BOARD,0.0,0
2018-07-15,General Request - RPD,0.0,0
2018-07-15,General Request - SFPD,0.0,0
2018-07-15,General Request - SHERIFF,0.0,0
2018-07-15,General Request - SHORT TERM RENTALS,0.0,0
2018-07-15,General Request - SMALL BUSINESS,0.0,0
2018-07-15,General Request - TT COLLECTOR,1.0,0
2018-07-15,Graffiti,97.0,0
2018-07-15,Homeless Concerns,6.0,0
2018-07-15,Illegal Postings,7.0,0
2018-07-15,Litter Receptacles,19.0,0
2018-07-15,MUNI Feedback,36.0,0
2018-07-15,Noise Report,19.0,0
2018-07-15,Parking Enforcement,136.0,0
2018-07-15,Rec and Park Requests,40.0,0
2018-07-15,Residential Building Request,4.0,0
2018-07-15,SFHA Requests,3.0,0
2018-07-15,Sewer Issues,17.0,0
2018-07-15,Sidewalk or Curb,12.0,0
2018-07-15,Sign Repair,10.0,0
2018-07-15,Street Defects,16.0,0
2018-07-15,Street and Sidewalk Cleaning,532.0,0
2018-07-15,Streetlights,7.0,0
2018-07-15,Temporary Sign Request,0.0,0
2018-07-15,Tree Maintenance,18.0,0
2018-07-16,311 External Request,2.0,0
2018-07-16,Abandoned Vehicle,105.0,0
2018-07-16,Blocked Street or SideWalk,16.0,0
2018-07-16,Catch Basin Maintenance,2.0,0
2018-07-16,Color Curb,4.0,0
2018-07-16,DPW Volunteer Programs,1.0,0
2018-07-16,Damaged Property,36.0,0
2018-07-16,Encampments,247.0,0
2018-07-16,General Request - 311CUSTOMERSERVICECENTER,5.0,0
2018-07-16,General Request - ADULT PROBATION,0.0,0
2018-07-16,General Request - AGING ADULT SERVICES,0.0,0
2018-07-16,General Request - AIRPORT SFO,0.0,0
2018-07-16,General Request - ANIMAL CARE CONTROL,1.0,0
2018-07-16,General Request - ART COMMISSION,1.0,0
2018-07-16,General Request - ASSESSOR RECORDER,6.0,0
2018-07-16,General Request - BOARD OF SUPERVISORS,0.0,0
2018-07-16,General Request - BUILDING INSPECTION,3.0,0
2018-07-16,General Request - CENTRAL SHOPS,0.0,0
2018-07-16,General Request - CHILDREN YOUTH FAMILIES,0.0,0
2018-07-16,General Request - CITY ATTORNEY,1.0,0
2018-07-16,General Request - CITY HALL,0.0,0
2018-07-16,General Request - CITYADMINISTRATOR GSA,0.0,0
2018-07-16,General Request - CONTROLLER,0.0,0
2018-07-16,General Request - COUNTY CLERK,14.0,0
2018-07-16,General Request - DISTRICT ATTORNEY,0.0,0
2018-07-16,General Request - DPH,12.0,0
2018-07-16,General Request - DTIS,0.0,0
2018-07-16,General Request - ECONOMICS AND WORKFORCE DEVELOPMENT,0.0,0
2018-07-16,General Request - ELECTIONS,0.0,0
2018-07-16,General Request - ENVIRONMENT,0.0,0
2018-07-16,General Request - FIRE DEPARTMENT,0.0,0
2018-07-16,General Request - HSH,2.0,0
2018-07-16,General Request - HUMAN RESOURCES,0.0,0
2018-07-16,General Request - HUMAN SERVICES AGENCY,0.0,0
2018-07-16,General Request - LIBRARY PUBLIC,0.0,0
2018-07-16,General Request - MEDICAL EXAMINER,0.0,0
2018-07-16,General Request - MOCD,0.0,0
2018-07-16,General Request - MOD,0.0,0
2018-07-16,General Request - MOH,0.0,0
2018-07-16,General Request - MONS,0.0,0
2018-07-16,General Request - MTA,25.0,0
2018-07-16,General Request - OCC,0.0,0
2018-07-16,General Request - PLANNING,0.0,0
2018-07-16,General Request - PORT AUTHORITY,0.0,0
2018-07-16,General Request - PUBLIC WORKS,64.0,0
2018-07-16,General Request - PUC,4.0,0
2018-07-16,General Request - REAL ESTATE DEPARTMENT,0.0,0
2018-07-16,General Request - RENT BOARD,0.0,0
2018-07-16,General Request - RPD,1.0,0
2018-07-16,General Request - SFPD,0.0,0
2018-07-16,General Request - SHERIFF,0.0,0
2018-07-16,General Request - SHORT TERM RENTALS,0.0,0
2018-07-16,General Request - SMALL BUSINESS,0.0,0
2018-07-16,General Request - TT COLLECTOR,6.0,0
2018-07-16,Graffiti,275.0,0
2018-07-16,Homeless Concerns,1.0,0
2018-07-16,Illegal Postings,27.0,0
2018-07-16,Litter Receptacles,32.0,0
2018-07-16,MUNI Feedback,76.0,0
2018-07-16,Noise Report,18.0,0
2018-07-16,Parking Enforcement,139.0,0
2018-07-16,Rec and Park Requests,26.0,0
2018-07-16,Residential Building Request,8.0,0
2018-07-16,SFHA Requests,3.0,0
2018-07-16,Sewer Issues,20.0,0
2018-07-16,Sidewalk or Curb,23.0,0
2018-07-16,Sign Repair,19.0,0
2018-07-16,Street Defects,26.0,0
2018-07-16,Street and Sidewalk Cleaning,821.0,0
2018-07-16,Streetlights,23.0,0
2018-07-16,Temporary Sign Request,9.0,0
2018-07-16,Tree Maintenance,57.0,0
2018-07-17,311 External Request,3.0,0
2018-07-17,Abandoned Vehicle,94.0,0
2018-07-17,Blocked Street or SideWalk,8.0,0
2018-07-17,Catch Basin Maintenance,0.0,0
2018-07-17,Color Curb,1.0,0
2018-07-17,DPW Volunteer Programs,0.0,0
2018-07-17,Damaged Property,35.0,0
2018-07-17,Encampments,287.0,0
